5.591286789279849012e-01,1.269011843755280200e+00,2.992009028772323553e+00,6.000000000000000000e+00,1.070568969425371186e+01
5.591549135411290061e-01,1.291728150812888387e+00,3.009243587523081853e+00,6.000000000000000000e+00,1.070648959297048641e+01
7.833872750752484126e-01,1.822664974409724747e+00,3.009814248616595300e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.269083001160465907e-01,1.774724521577116576e+00,2.743366192344755206e+00,6.000000000000000000e+00,1.071155652377093581e+01
6.378905322274714962e-01,1.932505189770315601e+00,2.136874090286597916e+00,6.000000000000000000e+00,1.099354296575992151e+01
5.606653824945404541e-01,1.269574547466968184e+00,3.011958299788296767e+00,6.000000000000000000e+00,1.072692849765019751e+01
7.764013598482046863e-01,1.550220598950002637e+00,3.070472480188138231e+00,6.000000000000000000e+00,1.099945793625506951e+01
6.538011680495889877e-01,1.803075289581034912e+00,2.743944870973081152e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.634823824607825049e-01,1.785750165788767774e+00,3.009814248616595300e+00,6.000000000000000000e+00,1.100000000000000000e+01
5.588986076712273432e-01,1.781305451177134236e+00,3.239368298366923415e+00,5.999999961575447571e+00,1.100000000000000000e+01
7.711193690637923037e-01,1.744874045205442536e+00,3.009577786708401703e+00,6.000000000000000000e+00,1.068192493941201704e+01
6.191639567506361796e-01,1.231576463203444938e+00,3.009243587523081853e+00,6.000000000000000000e+00,1.070637839870897423e+01
6.415030012819483707e-01,1.771397377983447985e+00,3.026327308727565057e+00,6.000000000000000000e+00,1.099890278471184679e+01
5.600114191551028853e-01,1.807044492434497940e+00,3.009822871955790013e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.392756212916672620e-01,1.769925973347587611e+00,3.050630594543502827e+00,6.000000000000000000e+00,1.075781070665790473e+01
6.795837315844007742e-01,1.827543054628035346e+00,2.172891569095043884e+00,6.000000000000000000e+00,1.099735255872315243e+01
6.543164203747405816e-01,1.299713182969398639e+00,2.140907919812837346e+00,6.000000000000000000e+00,1.070663270336294737e+01
6.374828266950310907e-01,1.771058939382988973e+00,3.009906091549906293e+00,6.000000000000000000e+00,1.069386941591970341e+01
6.374603796349105345e-01,1.286552893865749114e+00,2.199688531899415711e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.392756212916672620e-01,1.772498370002022483e+00,3.050630594543502827e+00,6.000000000000000000e+00,1.075920029740411010e+01
6.538011680495889877e-01,1.830561486963012241e+00,2.743944870973081152e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.424443297296460464e-01,1.872110000261899110e+00,2.133754583841229291e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.370107490175815901e-01,1.893655313454834843e+00,2.118374056865733213e+00,6.000000000000000000e+00,1.073465472241532304e+01
6.081666991271655887e-01,1.797472343366217862e+00,3.009243587523081853e+00,6.000000000000000000e+00,1.070637839870897423e+01
6.153809390123973211e-01,1.193310330953416987e+00,2.664694064164975895e+00,6.000000000000000000e+00,1.094294120694269878e+01
5.438267483768617350e-01,1.830488404633896060e+00,3.007033826941357901e+00,5.842340205442202006e+00,1.100000000000000000e+01
6.188043619012220109e-01,1.796057320552896686e+00,2.735411499923298351e+00,6.000000000000000000e+00,1.070648959297048641e+01
5.606653824945404541e-01,1.269574547466968184e+00,3.011942006682886142e+00,6.000000000000000000e+00,1.072692849765019751e+01
6.538011680495889877e-01,1.830561486963012241e+00,2.999322069777480504e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.377793662276529663e-01,1.935809194002628297e+00,2.145413707679912463e+00,6.000000000000000000e+00,1.075431187612273831e+01
6.634182066433228497e-01,1.286697541794365351e+00,2.992563945680433157e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.517335756201056984e-01,1.651919028361152453e+00,2.993007968976771238e+00,6.000000000000000000e+00,1.072744865843357509e+01
5.438267483768617350e-01,1.830488404633896060e+00,3.009822829625455665e+00,5.870787281030739990e+00,1.100000000000000000e+01
6.392325609184065227e-01,1.769368530434984654e+00,3.050630594543502827e+00,6.000000000000000000e+00,1.075792021990482716e+01
6.378905322274714962e-01,1.932505189770315601e+00,2.136874090286597916e+00,6.000000000000000000e+00,1.099354296575992151e+01
6.500984022293653242e-01,1.781233364286468612e+00,3.050359038606044848e+00,6.000000000000000000e+00,1.100000000000000000e+01
6.083440989070542093e-01,1.867904860640520193e+00,3.008884071564621898e+00,6.000000000000000000e+00,1.070637839870897423e+01
6.795837315844007742e-01,1.827543054628035346e+00,2.733044858003343958e+00,6.000000000000000000e+00,1.099735255872315243e+01
6.415030012819483707e-01,1.776929607388777255e+00,3.033930112151629999e+00,6.000000000000000000e+00,1.094592860019726288e+01
6.374603796349105345e-01,1.869136204558220715e+00,3.283408693539858980e+00,6.000000000000000000e+00,1.100000000000000000e+01
7.677602161108816325e-01,1.802037612947783307e+00,3.009661756210834760e+00,6.000000000000000000e+00,1.099930909963697445e+01
6.538011680495889877e-01,1.803075289581034912e+00,2.758330965192104411e+00,6.000000000000000000e+00,1.100000000000000000e+01
5.564902508314772955e-01,1.782523639621501399e+00,3.008311082696043748e+00,6.000000000000000000e+00,1.093376485738083481e+01
5.588986076712273432e-01,1.778840328563124684e+00,3.252650288554216562e+00,5.999999961575447571e+00,1.100000000000000000e+01
6.517335756201056984e-01,1.890012712357343139e+00,3.009831732713970531e+00,6.000000000000000000e+00,1.099887136251098596e+01
6.636808861571181772e-01,1.800738561627766909e+00,2.147248870590886760e+00,6.000000000000000000e+00,1.069485785955915169e+01
6.363238038484698711e-01,1.363380497813830416e+00,2.806493018329295985e+00,6.000000000000000000e+00,1.099376432831752659e+01
5.591288198974884160e-01,1.781305451177134236e+00,3.239368298366923415e+00,5.999999961575447571e+00,1.100000000000000000e+01
